date,Id_user,Id_perc,label,longitudeStart,latitudeStart,latitudeEnd,longitudeEnd,TimeStart,TimeEnd,StartDay,EndDay,StartHour,EndHour,distanceTotal,time_total,n777,npoints,vel_avg,vel_max,altitudeAvg,altitudeMax,vcr,sr,hcr,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
10/4/2008,62,20081004114403.plt,walk,116.2209933,40.2141749,40.2101516,116.2238466,10/4/2008 11:44,10/4/2008 11:58,Saturday,Saturday,11,11,1260.686101,837,0,349,1.506196059,13.05317407,70.47456344,75.98664,0.176094588,0.047593132,0.16102343,"Beijing,China",16.4,12.1,14.6,16.4,12.1,14.6,10.7,78.05,0,NA,0,NA,NA,NA,NA,10.8,107.3,1018.9,50.8,11.4,NA,NA,0,NA,2008-10-04T06:13:29,2008-10-04T17:52:12,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
10/4/2008,68,20081004113337.plt,bus,116.380053,39.961285,39.969997,116.418447,10/4/2008 14:04,10/4/2008 14:27,Saturday,Saturday,14,14,5791.286183,1350,0,675,4.289841617,19.87800243,0,0,0.054910082,0.029872466,0.045931075,"Beijing,China",16.4,12.1,14.6,16.4,12.1,14.6,10.7,78.05,0,NA,0,NA,NA,NA,NA,10.8,107.3,1018.9,50.8,11.4,NA,NA,0,NA,2008-10-04T06:13:29,2008-10-04T17:52:12,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
10/4/2008,62,20081004065130.plt,walk,116.3061283,39.9840233,39.9869766,116.303285,10/4/2008 6:51,10/4/2008 7:01,Saturday,Saturday,6,7,945.7930039,576,0,269,1.642001743,11.23700808,60.40592119,103.99776,0.189259171,0.054980318,0.168112895,"Beijing,China",16.4,12.1,14.6,16.4,12.1,14.6,10.7,78.05,0,NA,0,NA,NA,NA,NA,10.8,107.3,1018.9,50.8,11.4,NA,NA,0,NA,2008-10-04T06:13:29,2008-10-04T17:52:12,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
10/4/2008,68,20081004113337.plt,walk,116.386651,39.96174,39.961025,116.382442,10/4/2008 13:08,10/4/2008 13:24,Saturday,Saturday,13,13,1269.475007,944,0,423,1.344782846,10.99382117,0,0,0.207959982,0.108706354,0.169361349,"Beijing,China",16.4,12.1,14.6,16.4,12.1,14.6,10.7,78.05,0,NA,0,NA,NA,NA,NA,10.8,107.3,1018.9,50.8,11.4,NA,NA,0,NA,2008-10-04T06:13:29,2008-10-04T17:52:12,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
10/5/2008,62,20081005104923.plt,bus,116.3660066,39.945215,39.9844566,116.3072049,10/5/2008 10:49,10/5/2008 11:16,Sunday,Sunday,10,11,10222.50677,1615,0,690,6.329725554,18.12902534,73.11082991,89.0016,0.026999248,0.007532399,0.01976032,"Beijing,China",13.2,9.1,11.3,13.2,9.1,11.3,8.9,85.72,16.7,NA,12.5,NA,NA,NA,NA,14.4,134.3,1018.3,57.1,14.9,NA,NA,0,NA,2008-10-05T06:14:29,2008-10-05T17:50:36,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,54511099999
10/5/2008,52,20081005094923.plt,bus,116.359523,39.999332,39.985045,116.352223,10/5/2008 9:49,10/6/2008 3:43,Sunday,Monday,9,3,16243.51163,64439,0,639,0.252075787,30.72019596,47.954723,177.3936,0.020746745,0.016375769,0.017791719,"Beijing,China",13.2,9.1,11.3,13.2,9.1,11.3,8.9,85.72,16.7,NA,12.5,NA,NA,NA,NA,14.4,134.3,1018.3,57.1,14.9,NA,NA,0,NA,2008-10-05T06:14:29,2008-10-05T17:50:36,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,54511099999
10/5/2008,128,20081005015128.plt,car,120.1735416,50.2323066,49.2129633,119.7409466,10/5/2008 1:51,10/5/2008 3:44,Sunday,Sunday,1,3,128915.9278,6756,0,948,19.08169446,30.91265781,648.3213354,786.9936,0.001179063,0.000574018,0.000992895,"Beijing,China",13.2,9.1,11.3,13.2,9.1,11.3,8.9,85.72,16.7,NA,12.5,NA,NA,NA,NA,14.4,134.3,1018.3,57.1,14.9,NA,NA,0,NA,2008-10-05T06:14:29,2008-10-05T17:50:36,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,54511099999
10/5/2008,62,20081005112802.plt,walk,116.3038183,39.9879733,39.9868683,116.3032333,10/5/2008 11:28,10/5/2008 11:38,Sunday,Sunday,11,11,1309.701589,625,0,267,2.095522542,24.28533572,49.15156854,53.00472,0.153470074,0.033595439,0.141253551,"Beijing,China",13.2,9.1,11.3,13.2,9.1,11.3,8.9,85.72,16.7,NA,12.5,NA,NA,NA,NA,14.4,134.3,1018.3,57.1,14.9,NA,NA,0,NA,2008-10-05T06:14:29,2008-10-05T17:50:36,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,54511099999
10/5/2008,62,20081005094837.plt,walk,116.2210016,40.2144033,40.2144899,116.2208566,10/5/2008 9:48,10/5/2008 9:53,Sunday,Sunday,9,9,17.09757971,310,0,3,0.055153483,0.699572279,80.98536,80.98536,0.116975621,0.175463431,0.175463431,"Beijing,China",13.2,9.1,11.3,13.2,9.1,11.3,8.9,85.72,16.7,NA,12.5,NA,NA,NA,NA,14.4,134.3,1018.3,57.1,14.9,NA,NA,0,NA,2008-10-05T06:14:29,2008-10-05T17:50:36,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,54511099999
10/5/2008,62,20081005103328.plt,walk,116.3706483,39.9477516,39.9454266,116.3660733,10/5/2008 10:33,10/5/2008 10:47,Sunday,Sunday,10,10,881.0604863,812,0,268,1.08504986,6.365793832,43.59970657,48.006,0.196354283,0.066964755,0.175924358,"Beijing,China",13.2,9.1,11.3,13.2,9.1,11.3,8.9,85.72,16.7,NA,12.5,NA,NA,NA,NA,14.4,134.3,1018.3,57.1,14.9,NA,NA,0,NA,2008-10-05T06:14:29,2008-10-05T17:50:36,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,54511099999
10/5/2008,62,20081005111625.plt,walk,116.3071833,39.9840549,39.9868383,116.3031549,10/5/2008 11:16,10/5/2008 11:23,Sunday,Sunday,11,11,1118.30142,438,0,211,2.553199588,37.5325925,53.8626381,76.99248,0.116247729,0.024143759,0.122507222,"Beijing,China",13.2,9.1,11.3,13.2,9.1,11.3,8.9,85.72,16.7,NA,12.5,NA,NA,NA,NA,14.4,134.3,1018.3,57.1,14.9,NA,NA,0,NA,2008-10-05T06:14:29,2008-10-05T17:50:36,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,54511099999
10/5/2008,62,20081005095409.plt,bus,116.2207899,40.2144683,39.9477416,116.3707566,10/5/2008 9:54,10/5/2008 10:33,Sunday,Sunday,9,10,33949.31841,2351,0,642,14.44037363,27.01392583,52.05143664,91.01328,0.003299035,0.001001493,0.00197353,"Beijing,China",13.2,9.1,11.3,13.2,9.1,11.3,8.9,85.72,16.7,NA,12.5,NA,NA,NA,NA,14.4,134.3,1018.3,57.1,14.9,NA,NA,0,NA,2008-10-05T06:14:29,2008-10-05T17:50:36,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,54511099999
10/5/2008,128,20081005010847.plt,car,120.1408516,50.250105,50.2431333,120.17096,10/5/2008 1:08,10/5/2008 1:41,Sunday,Sunday,1,1,3550.707476,1943,0,348,1.827435654,11.06420814,667.1926607,716.00568,0.028726669,0.026473597,0.026473597,"Beijing,China",13.2,9.1,11.3,13.2,9.1,11.3,8.9,85.72,16.7,NA,12.5,NA,NA,NA,NA,14.4,134.3,1018.3,57.1,14.9,NA,NA,0,NA,2008-10-05T06:14:29,2008-10-05T17:50:36,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,54511099999
10/5/2008,10,20081005225112.plt,taxi,117.214016,39.138141,39.896254,116.368791,10/5/2008 22:51,10/6/2008 0:49,Sunday,Monday,22,0,112954.175,7108,0,1824,15.89113323,30.86501332,53.19227895,114.9096,0.006737245,0.008684938,0.006719539,"Beijing,China",13.2,9.1,11.3,13.2,9.1,11.3,8.9,85.72,16.7,NA,12.5,NA,NA,NA,NA,14.4,134.3,1018.3,57.1,14.9,NA,NA,0,NA,2008-10-05T06:14:29,2008-10-05T17:50:36,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,54511099999
10/5/2008,68,20081005083405.plt,bike,116.418388,39.9705,39.969463,116.420082,10/5/2008 8:34,10/5/2008 14:11,Sunday,Sunday,8,14,14697.57181,20265,0,2408,0.725268779,51.76915163,0,0,0.066609642,0.027011265,0.06409222,"Beijing,China",13.2,9.1,11.3,13.2,9.1,11.3,8.9,85.72,16.7,NA,12.5,NA,NA,NA,NA,14.4,134.3,1018.3,57.1,14.9,NA,NA,0,NA,2008-10-05T06:14:29,2008-10-05T17:50:36,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,54511099999
10/6/2008,10,20081006110114.plt,taxi,117.202911,39.164738,39.136166,117.218273,10/6/2008 12:53,10/6/2008 13:03,Monday,Monday,12,13,4164.99666,585,0,487,7.11965241,16.46488447,-30.46310144,35.052,0.024009623,0.019207698,0.017767121,"Beijing,China",19.1,5.1,12.2,19.1,2.6,12,4.3,64.83,0,NA,0,NA,NA,NA,NA,14.4,221.1,1020.6,1.3,14.9,NA,NA,0,NA,2008-10-06T06:15:28,2008-10-06T17:49:01,0.21,Clear,Clear conditions throughout the day.,clear-day,54511099999
10/6/2008,126,20081006172424.plt,bike,116.330169,39.975624,40.006179,116.320312,10/6/2008 17:24,10/6/2008 17:40,Monday,Monday,17,17,4262.728061,978,0,489,4.358617649,24.72783032,61.57832638,159.1056,0.023224564,0.004222648,0.04222648,"Beijing,China",19.1,5.1,12.2,19.1,2.6,12,4.3,64.83,0,NA,0,NA,NA,NA,NA,14.4,221.1,1020.6,1.3,14.9,NA,NA,0,NA,2008-10-06T06:15:28,2008-10-06T17:49:01,0.21,Clear,Clear conditions throughout the day.,clear-day,54511099999
10/6/2008,52,20081006134237.plt,bus,116.350816,39.985252,40.000065,116.372801,10/6/2008 13:56,10/6/2008 14:10,Monday,Monday,13,14,4930.133527,850,0,172,5.800157091,13.93024852,19.36543256,40.2336,0.01521257,0.004868022,0.011967222,"Beijing,China",19.1,5.1,12.2,19.1,2.6,12,4.3,64.83,0,NA,0,NA,NA,NA,NA,14.4,221.1,1020.6,1.3,14.9,NA,NA,0,NA,2008-10-06T06:15:28,2008-10-06T17:49:01,0.21,Clear,Clear conditions throughout the day.,clear-day,54511099999
10/6/2008,10,20081005225112.plt,walk,116.368379,39.896778,39.992241,116.326233,10/6/2008 0:52,10/6/2008 1:32,Monday,Monday,0,1,11664.22366,2408,0,384,4.843946702,6.153128121,100.7102063,148.1328,0.018346699,0.005143934,0.015689,"Beijing,China",19.1,5.1,12.2,19.1,2.6,12,4.3,64.83,0,NA,0,NA,NA,NA,NA,14.4,221.1,1020.6,1.3,14.9,NA,NA,0,NA,2008-10-06T06:15:28,2008-10-06T17:49:01,0.21,Clear,Clear conditions throughout the day.,clear-day,54511099999
10/6/2008,167,20081006172424.plt,bike,116.330169,39.975624,40.006179,116.320312,10/6/2008 17:24,10/6/2008 17:40,Monday,Monday,17,17,4262.728061,978,0,489,4.358617649,24.72783032,61.57832638,159.1056,0.023224564,0.004222648,0.04222648,"Beijing,China",19.1,5.1,12.2,19.1,2.6,12,4.3,64.83,0,NA,0,NA,NA,NA,NA,14.4,221.1,1020.6,1.3,14.9,NA,NA,0,NA,2008-10-06T06:15:28,2008-10-06T17:49:01,0.21,Clear,Clear conditions throughout the day.,clear-day,54511099999
10/6/2008,10,20081006110114.plt,walk,117.203643,39.165558,39.164705,117.202933,10/6/2008 12:51,10/6/2008 12:53,Monday,Monday,12,12,205.8661577,150,0,86,1.372441051,7.228608034,32.7411907,61.8744,0.252591298,0.082577924,0.179728424,"Beijing,China",19.1,5.1,12.2,19.1,2.6,12,4.3,64.83,0,NA,0,NA,NA,NA,NA,14.4,221.1,1020.6,1.3,14.9,NA,NA,0,NA,2008-10-06T06:15:28,2008-10-06T17:49:01,0.21,Clear,Clear conditions throughout the day.,clear-day,54511099999
10/6/2008,125,20081006095000.plt,walk,116.324181,40.000378,40.007442,116.32257,10/6/2008 9:52,10/6/2008 15:41,Monday,Monday,9,15,16111.24191,20955,0,4521,0.76884953,41.2372804,71.02932183,250.5456,0.140957476,0.212584481,0.252060023,"Beijing,China",19.1,5.1,12.2,19.1,2.6,12,4.3,64.83,0,NA,0,NA,NA,NA,NA,14.4,221.1,1020.6,1.3,14.9,NA,NA,0,NA,2008-10-06T06:15:28,2008-10-06T17:49:01,0.21,Clear,Clear conditions throughout the day.,clear-day,54511099999
10/6/2008,10,20081006110114.plt,taxi,116.366911,39.898141,39.862888,116.372056,10/6/2008 11:31,10/6/2008 11:44,Monday,Monday,11,11,5090.521231,768,0,562,6.628282853,17.76597175,43.09937082,71.9328,0.023180337,0.012179499,0.018662136,"Beijing,China",19.1,5.1,12.2,19.1,2.6,12,4.3,64.83,0,NA,0,NA,NA,NA,NA,14.4,221.1,1020.6,1.3,14.9,NA,NA,0,NA,2008-10-06T06:15:28,2008-10-06T17:49:01,0.21,Clear,Clear conditions throughout the day.,clear-day,54511099999
10/6/2008,84,20081006233706.plt,walk,116.327888,39.981883,39.981715,116.327388,10/6/2008 23:37,10/6/2008 23:39,Monday,Monday,23,23,104.4906365,114,0,57,0.91658453,4.068282757,-18.64627368,14.6304,0.411520127,0.382809421,0.382809421,"Beijing,China",19.1,5.1,12.2,19.1,2.6,12,4.3,64.83,0,NA,0,NA,NA,NA,NA,14.4,221.1,1020.6,1.3,14.9,NA,NA,0,NA,2008-10-06T06:15:28,2008-10-06T17:49:01,0.21,Clear,Clear conditions throughout the day.,clear-day,54511099999
10/7/2008,128,20081007103033.plt,car,116.3270033,39.9739416,39.90762,116.2931416,10/7/2008 10:30,10/7/2008 11:15,Tuesday,Tuesday,10,11,17874.80101,2701,0,472,6.617845618,24.33286123,61.73194475,623.0112,0.013594557,0.004643408,0.004475574,"Beijing,China",19.1,6.1,12.9,19.1,6.1,12.8,7.1,70.29,0,NA,0,NA,NA,NA,NA,18,155.3,1018.2,15,10.9,NA,NA,0,NA,2008-10-07T06:16:29,2008-10-07T17:47:26,0.26,Clear,Clear conditions throughout the day.,clear-day,54511099999
10/7/2008,167,20081007042828.plt,bike,116.320341,40.006161,39.976832,116.330842,10/7/2008 4:28,10/7/2008 4:49,Tuesday,Tuesday,4,4,4467.551283,1245,0,553,3.588394604,24.83542589,44.40489548,143.8656,0.034918458,0.010520305,0.024845826,"Beijing,China",19.1,6.1,12.9,19.1,6.1,12.8,7.1,70.29,0,NA,0,NA,NA,NA,NA,18,155.3,1018.2,15,10.9,NA,NA,0,NA,2008-10-07T06:16:29,2008-10-07T17:47:26,0.26,Clear,Clear conditions throughout the day.,clear-day,54511099999
10/7/2008,10,20081007102112.plt,train,117.206191,39.132821,39.135915,117.217068,10/7/2008 12:07,10/7/2008 12:12,Tuesday,Tuesday,12,12,2138.52005,282,0,227,7.583404432,17.77318381,12.06981145,32.004,0.016834072,0.005143744,0.009819875,"Beijing,China",19.1,6.1,12.9,19.1,6.1,12.8,7.1,70.29,0,NA,0,NA,NA,NA,NA,18,155.3,1018.2,15,10.9,NA,NA,0,NA,2008-10-07T06:16:29,2008-10-07T17:47:26,0.26,Clear,Clear conditions throughout the day.,clear-day,54511099999
10/7/2008,10,20081007102112.plt,walk,116.347155,39.93944,39.939498,116.348069,10/7/2008 10:31,10/7/2008 10:34,Tuesday,Tuesday,10,10,113.551072,187,0,75,0.607224984,6.250427802,50.897536,56.9976,0.484363547,0.220165249,0.413910668,"Beijing,China",19.1,6.1,12.9,19.1,6.1,12.8,7.1,70.29,0,NA,0,NA,NA,NA,NA,18,155.3,1018.2,15,10.9,NA,NA,0,NA,2008-10-07T06:16:29,2008-10-07T17:47:26,0.26,Clear,Clear conditions throughout the day.,clear-day,54511099999
10/7/2008,128,20081007133507.plt,car,116.2946033,39.9078566,40.0760766,116.32317,10/7/2008 13:35,10/7/2008 14:07,Tuesday,Tuesday,13,14,29914.7204,1916,0,308,15.61311085,28.67137274,50.08527039,68.00088,0.002607412,0.00040114,0.001938845,"Beijing,China",19.1,6.1,12.9,19.1,6.1,12.8,7.1,70.29,0,NA,0,NA,NA,NA,NA,18,155.3,1018.2,15,10.9,NA,NA,0,NA,2008-10-07T06:16:29,2008-10-07T17:47:26,0.26,Clear,Clear conditions throughout the day.,clear-day,54511099999
10/7/2008,126,20081007042828.plt,bike,116.320341,40.006161,39.976832,116.330842,10/7/2008 4:28,10/7/2008 4:49,Tuesday,Tuesday,4,4,4467.551283,1245,0,553,3.588394604,24.83542589,44.40489548,143.8656,0.034918458,0.010520305,0.024845826,"Beijing,China",19.1,6.1,12.9,19.1,6.1,12.8,7.1,70.29,0,NA,0,NA,NA,NA,NA,18,155.3,1018.2,15,10.9,NA,NA,0,NA,2008-10-07T06:16:29,2008-10-07T17:47:26,0.26,Clear,Clear conditions throughout the day.,clear-day,54511099999
10/7/2008,10,20081007231655.plt,walk,117.214008,39.136929,39.136751,117.205136,10/7/2008 23:16,10/7/2008 23:30,Tuesday,Tuesday,23,23,1318.054584,820,0,655,1.607383639,15.73114273,68.91411664,145.0848,0.282992832,0.083456331,0.242023361,"Beijing,China",19.1,6.1,12.9,19.1,6.1,12.8,7.1,70.29,0,NA,0,NA,NA,NA,NA,18,155.3,1018.2,15,10.9,NA,NA,0,NA,2008-10-07T06:16:29,2008-10-07T17:47:26,0.26,Clear,Clear conditions throughout the day.,clear-day,54511099999
10/7/2008,84,20081007094130.plt,walk,116.329498,39.978168,39.981339,116.328181,10/7/2008 9:41,10/7/2008 10:00,Tuesday,Tuesday,9,10,1795.446794,1116,0,424,1.608823292,15.32608383,78.47737358,183.4896,0.142582894,0.080202878,0.112506815,"Beijing,China",19.1,6.1,12.9,19.1,6.1,12.8,7.1,70.29,0,NA,0,NA,NA,NA,NA,18,155.3,1018.2,15,10.9,NA,NA,0,NA,2008-10-07T06:16:29,2008-10-07T17:47:26,0.26,Clear,Clear conditions throughout the day.,clear-day,54511099999
10/7/2008,52,20081006235830.plt,bus,116.442385,39.921342,39.923085,116.417475,10/7/2008 2:30,10/7/2008 2:41,Tuesday,Tuesday,2,2,2248.841918,630,0,135,3.569590347,13.7664457,54.10087111,79.248,0.040020599,0.029793112,0.028014419,"Beijing,China",19.1,6.1,12.9,19.1,6.1,12.8,7.1,70.29,0,NA,0,NA,NA,NA,NA,18,155.3,1018.2,15,10.9,NA,NA,0,NA,2008-10-07T06:16:29,2008-10-07T17:47:26,0.26,Clear,Clear conditions throughout the day.,clear-day,54511099999
10/7/2008,10,20081006234930.plt,walk,116.331416,39.991416,39.991125,116.327613,10/7/2008 1:03,10/7/2008 1:07,Tuesday,Tuesday,1,1,362.2127839,239,0,215,1.515534661,4.06762095,73.92605023,98.1456,0.331296976,0.063498587,0.298167278,"Beijing,China",19.1,6.1,12.9,19.1,6.1,12.8,7.1,70.29,0,NA,0,NA,NA,NA,NA,18,155.3,1018.2,15,10.9,NA,NA,0,NA,2008-10-07T06:16:29,2008-10-07T17:47:26,0.26,Clear,Clear conditions throughout the day.,clear-day,54511099999
10/7/2008,10,20081007102112.plt,walk,117.204981,39.134755,39.135193,117.203855,10/7/2008 11:52,10/7/2008 11:54,Tuesday,Tuesday,11,11,113.9063594,73,0,66,1.560361088,11.42360652,-33.8836,-21.9456,0.193141104,0.131687116,0.149245398,"Beijing,China",19.1,6.1,12.9,19.1,6.1,12.8,7.1,70.29,0,NA,0,NA,NA,NA,NA,18,155.3,1018.2,15,10.9,NA,NA,0,NA,2008-10-07T06:16:29,2008-10-07T17:47:26,0.26,Clear,Clear conditions throughout the day.,clear-day,54511099999
10/7/2008,52,20081007111938.plt,bus,116.347193,39.980713,40.000869,116.378023,10/7/2008 11:19,10/7/2008 11:50,Tuesday,Tuesday,11,11,5301.56183,1865,0,392,2.842660499,13.30468351,48.19572245,149.9616,0.044892431,0.032631893,0.044703808,"Beijing,China",19.1,6.1,12.9,19.1,6.1,12.8,7.1,70.29,0,NA,0,NA,NA,NA,NA,18,155.3,1018.2,15,10.9,NA,NA,0,NA,2008-10-07T06:16:29,2008-10-07T17:47:26,0.26,Clear,Clear conditions throughout the day.,clear-day,54511099999
10/7/2008,68,20081007034906.plt,bike,116.419146,39.973366,39.969327,116.419862,10/7/2008 3:49,10/7/2008 13:29,Tuesday,Tuesday,3,13,17119.85821,34826,0,2809,0.491582674,46.73488429,0,0,0.063026223,0.022955798,0.063084635,"Beijing,China",19.1,6.1,12.9,19.1,6.1,12.8,7.1,70.29,0,NA,0,NA,NA,NA,NA,18,155.3,1018.2,15,10.9,NA,NA,0,NA,2008-10-07T06:16:29,2008-10-07T17:47:26,0.26,Clear,Clear conditions throughout the day.,clear-day,54511099999
10/7/2008,10,20081007102112.plt,taxi,116.366988,39.898211,39.862618,116.371824,10/7/2008 10:51,10/7/2008 11:04,Tuesday,Tuesday,10,11,5060.321951,768,0,604,6.588960874,17.77524573,41.24892715,64.008,0.019366357,0.017390198,0.011461721,"Beijing,China",19.1,6.1,12.9,19.1,6.1,12.8,7.1,70.29,0,NA,0,NA,NA,NA,NA,18,155.3,1018.2,15,10.9,NA,NA,0,NA,2008-10-07T06:16:29,2008-10-07T17:47:26,0.26,Clear,Clear conditions throughout the day.,clear-day,54511099999
10/7/2008,10,20081006234930.plt,taxi,116.369065,39.863538,39.898223,116.368575,10/7/2008 0:00,10/7/2008 0:29,Tuesday,Tuesday,0,0,4166.535648,1740,0,936,2.394560717,19.44830663,66.32135385,131.9784,0.082322589,0.082802604,0.0890428,"Beijing,China",19.1,6.1,12.9,19.1,6.1,12.8,7.1,70.29,0,NA,0,NA,NA,NA,NA,18,155.3,1018.2,15,10.9,NA,NA,0,NA,2008-10-07T06:16:29,2008-10-07T17:47:26,0.26,Clear,Clear conditions throughout the day.,clear-day,54511099999
10/7/2008,52,20081006235830.plt,bus,116.418223,39.922862,39.921927,116.443757,10/7/2008 2:02,10/7/2008 2:15,Tuesday,Tuesday,2,2,2487.762479,805,0,172,3.090388173,13.15213869,46.99590698,71.0184,0.043010537,0.036981022,0.039794796,"Beijing,China",19.1,6.1,12.9,19.1,6.1,12.8,7.1,70.29,0,NA,0,NA,NA,NA,NA,18,155.3,1018.2,15,10.9,NA,NA,0,NA,2008-10-07T06:16:29,2008-10-07T17:47:26,0.26,Clear,Clear conditions throughout the day.,clear-day,54511099999
10/7/2008,52,20081006235830.plt,walk,116.443757,39.921927,39.921342,116.442385,10/7/2008 2:15,10/7/2008 2:30,Tuesday,Tuesday,2,2,1149.099712,905,0,192,1.269723439,8.028772984,46.0517875,79.248,0.099208101,0.062657748,0.094856868,"Beijing,China",19.1,6.1,12.9,19.1,6.1,12.8,7.1,70.29,0,NA,0,NA,NA,NA,NA,18,155.3,1018.2,15,10.9,NA,NA,0,NA,2008-10-07T06:16:29,2008-10-07T17:47:26,0.26,Clear,Clear conditions throughout the day.,clear-day,54511099999
10/8/2008,167,20081008040505.plt,bike,116.320861,40.007147,39.975367,116.33102,10/8/2008 4:05,10/8/2008 4:57,Wednesday,Wednesday,4,4,5096.716076,3132,0,754,1.627303983,19.80527808,46.28392042,151.4856,0.053956311,0.019424272,0.036101677,"Beijing,China",21.7,10.1,15.7,21.7,10.1,15.8,3.8,53.65,0.8,NA,4.17,NA,NA,NA,NA,32.4,263.7,1016.5,8.8,11.8,NA,NA,0,NA,2008-10-08T06:17:29,2008-10-08T17:45:51,0.3,Rain,Clear conditions throughout the day with early morning rain.,rain,54511099999
10/8/2008,84,20081008233754.plt,bus,116.326324,39.98039,39.932248,116.432507,10/8/2008 23:37,10/9/2008 0:46,Wednesday,Thursday,23,0,16034.03921,4092,0,1811,3.918386904,18.27369805,40.62086935,149.9616,0.050954098,0.037607492,0.032742841,"Beijing,China",21.7,10.1,15.7,21.7,10.1,15.8,3.8,53.65,0.8,NA,4.17,NA,NA,NA,NA,32.4,263.7,1016.5,8.8,11.8,NA,NA,0,NA,2008-10-08T06:17:29,2008-10-08T17:45:51,0.3,Rain,Clear conditions throughout the day with early morning rain.,rain,54511099999
10/8/2008,10,20081008105051.plt,taxi,116.367045,39.898049,39.136301,117.218273,10/8/2008 11:24,10/8/2008 13:11,Wednesday,Wednesday,11,13,114649.3917,6418,0,902,17.86372572,20.76938475,21.88714058,56.0832,0.001256003,0.001247281,0.000968169,"Beijing,China",21.7,10.1,15.7,21.7,10.1,15.8,3.8,53.65,0.8,NA,4.17,NA,NA,NA,NA,32.4,263.7,1016.5,8.8,11.8,NA,NA,0,NA,2008-10-08T06:17:29,2008-10-08T17:45:51,0.3,Rain,Clear conditions throughout the day with early morning rain.,rain,54511099999
10/8/2008,10,20081008105051.plt,walk,116.347139,39.939551,39.939496,116.348088,10/8/2008 11:04,10/8/2008 11:06,Wednesday,Wednesday,11,11,164.1623926,111,0,100,1.478940474,6.292369113,54.318408,67.9704,0.316759516,0.1461967,0.377674807,"Beijing,China",21.7,10.1,15.7,21.7,10.1,15.8,3.8,53.65,0.8,NA,4.17,NA,NA,NA,NA,32.4,263.7,1016.5,8.8,11.8,NA,NA,0,NA,2008-10-08T06:17:29,2008-10-08T17:45:51,0.3,Rain,Clear conditions throughout the day with early morning rain.,rain,54511099999
10/8/2008,167,20081008180829.plt,bike,116.328998,39.975353,40.006266,116.320321,10/8/2008 18:08,10/8/2008 18:26,Wednesday,Wednesday,18,18,4024.326289,1068,0,534,3.768095776,16.40816707,70.43391461,108.8136,0.022115503,0.004969776,0.039012741,"Beijing,China",21.7,10.1,15.7,21.7,10.1,15.8,3.8,53.65,0.8,NA,4.17,NA,NA,NA,NA,32.4,263.7,1016.5,8.8,11.8,NA,NA,0,NA,2008-10-08T06:17:29,2008-10-08T17:45:51,0.3,Rain,Clear conditions throughout the day with early morning rain.,rain,54511099999
10/8/2008,10,20081008231209.plt,taxi,117.210216,39.14013,39.895078,116.368533,10/8/2008 23:12,10/9/2008 0:26,Wednesday,Thursday,23,0,112385.3612,4436,0,937,25.33484246,38.08442878,43.89250117,106.0704,0.002375754,0.003852815,0.002927428,"Beijing,China",21.7,10.1,15.7,21.7,10.1,15.8,3.8,53.65,0.8,NA,4.17,NA,NA,NA,NA,32.4,263.7,1016.5,8.8,11.8,NA,NA,0,NA,2008-10-08T06:17:29,2008-10-08T17:45:51,0.3,Rain,Clear conditions throughout the day with early morning rain.,rain,54511099999
10/8/2008,128,20081008120837.plt,car,116.3274016,39.97881,40.0760499,116.3231299,10/8/2008 12:08,10/8/2008 12:37,Wednesday,Wednesday,12,12,18141.69946,1706,0,307,10.63405596,21.98414731,42.07580326,54.01056,0.005457041,0.001102433,0.0020395,"Beijing,China",21.7,10.1,15.7,21.7,10.1,15.8,3.8,53.65,0.8,NA,4.17,NA,NA,NA,NA,32.4,263.7,1016.5,8.8,11.8,NA,NA,0,NA,2008-10-08T06:17:29,2008-10-08T17:45:51,0.3,Rain,Clear conditions throughout the day with early morning rain.,rain,54511099999
